"title","url","image","openTypeList","detail","baseInfoKeyList","baseInfoValueList"
"轮选061","http://www.baike.com/wiki/轮选061","http://a2.att.hudong.com/64/19/50200014992522154995197601856_s.jpg","种子","该品种属半冬性中早熟品种，生育期236天。幼苗半匍匐，叶片绿色，分蘖力较强。亩穗数47.1万左右，穗层较整齐。成株株型半紧凑，株高75.2厘米左右。穗纺锤型，长芒，白壳，白粒，硬质，籽粒较饱满。穗粒数29.6个，千粒重41.7克，容重818.7克/升。熟相好。抗倒性一般。2006～2007年度抗寒性优于对照，2007～2008年度抗寒性与对照相当。","中文名：##选育单位：##报审单位：##育成时间：##常见地点：##审定时间：##亲本组合：","轮选061##中国农业科学院作物科学研究所##中国农业科学院作物科学研究所##2006年##河南、山东鲁西南等##2009年12月通过##矮败小麦优质轮回群体"
"绿宝石一号","http://www.baike.com/wiki/绿宝石一号","//www.huimg.cn/entry/images/summary_default270x233.png","农业##农作物##种子","绿宝石一号，冬瓜新品种，特早熟，远源杂交品种。","中文学名：","绿宝石一号"
"粒粒真2号45天","http://www.baike.com/wiki/粒粒真2号45天","//www.huimg.cn/entry/images/summary_default270x233.png","农业##农作物##种子","粒粒真2号45天，是花椰菜品种，脚矮叶圆，卷芯护球，耐热、结球整齐、花球洁白美观、花质柔嫩、鲜美可口。单花球重1千克左右，结球期适应温度20~30℃，收获后可套种140天。播种期，浙江省6月20日~30日；每亩栽2450株左右。国庆节前上市。","中文学名：","粒粒真2号45天"
"鲁三3号","http://www.baike.com/wiki/鲁三3号","//www.huimg.cn/entry/images/summary_default270x233.png","生物##种子##自然","鲁三3号适时播种，合理密植。每亩种植3000～3300株，重施底肥，每亩施农家肥1500公斤，复合肥40公斤，尿素15公斤，充公分混匀后沟施。","中文学名：##界：##门：##纲：##目：##科：##亚科：##属：##种：##亚种：","鲁三3号##植物界##被子植物门(Angiospermae)##单子叶植物纲(Monocotyledoneae)##禾本目(Poales)##禾本科(Poaceae；Gramineae)##黍亚科(SubFam. Panicoideae)##玉蜀黍属(Zea)也称：玉米属##玉米##鲁三3号"
"棉乡杂3号","http://www.baike.com/wiki/棉乡杂3号","//www.huimg.cn/entry/images/summary_default270x233.png","种子","棉乡杂3号，双价转基因抗虫杂交春棉品种，生育期122天。二代棉铃虫蕾铃被害减退率68.8%，三代棉铃虫幼虫校正死亡率92.4％，叶片受害级别1级，抗棉铃虫。","",""
"绿宝石2号","http://www.baike.com/wiki/绿宝石2号","http://a1.att.hudong.com/56/76/20300543532588144669769269200_s.jpg","","绿宝石2号，是甜瓜品种，由郑州中原西甜瓜研究所选种，全生育期65天。适于各种保护地、露地栽培，适应于中国东、西、南、北、中各地种植。","",""
"牡丹江19","http://www.baike.com/wiki/牡丹江19","//www.huimg.cn/entry/images/summary_default270x233.png","生物##种子##自然","牡丹江20，水稻品种。宁夏农科院作物所品资室从黑龙江省牡丹江市农科所引进的一个优良品系，经多年定向培育而成。为中熟品种，适合于宁夏全区灌区各县插秧、点播栽培。","中文学名：##别名：##界：##门：##纲：##目：##科：##属：##种：##亚种：","牡丹江19##牡丹江19水稻##植物界##被子植物门(Angiospermae)##单子叶植物纲(Monocotyledoneae)##禾本目(Poales)##禾本科(Poaceae；Gramineae)##稻属(Oryza)##水稻##牡丹江19"
"毛豆75-3","http://www.baike.com/wiki/毛豆75-3","//www.huimg.cn/entry/images/summary_default270x233.png","种子","毛豆3号属中熟菜用大豆品种，春播出苗至采青日数77天左右，比对照毛豆2808迟2天；产量高、稳产性好；清煮口感甜糯；感炭疽病。适宜福建省大豆产区种植，栽培上注意防治炭疽病，适时采收。经审核，符合福建省农作物品种审（认）定规定，通过审定。","中文名：","毛豆75-3"
"绵油33","http://www.baike.com/wiki/绵油33","http://a0.att.hudong.com/14/05/20300001164321132047059299231_s.jpg","种子","绵油33属甘蓝型半冬性细胞核雄性不育三系油菜杂交种。花瓣大、黄色、侧叠。种子深黄褐色。平均株高194.2厘米，匀生分枝类型。适宜在四川、重庆、贵州、云南、陕西汉中及安康的冬油菜主产区种植。","",""
"美育101","http://www.baike.com/wiki/美育101","//www.huimg.cn/entry/images/summary_default270x233.png","种子","西瓜品种。属中晚熟品种，全生育期105天，果实发育期33天。","",""
"绵麦367","http://www.baike.com/wiki/绵麦367","http://a2.att.hudong.com/64/19/50200014992522154995197601856_s.jpg","农业##种子","绵麦367是选育单位：绵阳市农业科学研究所，用品种1275-1/99-1522选育而成的小麦品种。 2010年12月13日经第二届国家农作物品种审定委员会第四次会议审定通过，审定编号为国审麦2010001。 品种简介","",""
"牡丹江20","http://www.baike.com/wiki/牡丹江20","//www.huimg.cn/entry/images/summary_default270x233.png","生物##种子##自然","牡丹江20，牡丹江19号系宁夏农科院作物所品资室从黑龙江省牡丹江市农科所引进的一个优良品系，经多年定向培育而成。","中文学名：##界：##门：##纲：##目：##科：##属：##种：##亚种：","牡丹江20##植物界##被子植物门(Angiospermae)##单子叶植物纲(Monocotyledoneae)##禾本目(Poales)##禾本科(Poaceae；Gramineae)##稻属(Oryza)##水稻##牡丹江20"
"蒙薯20号","http://www.baike.com/wiki/蒙薯20号","//www.huimg.cn/entry/images/summary_default270x233.png","农业##农作物##生物##种子##自然","以呼薯8号为母本，呼8206为父本杂交育成。","中文学名：##别名：##界：##族：##门：##纲：##亚纲：##目：##科：##属：##种：","蒙薯20号##蒙薯20号马铃薯##植物界##茄族(Solaneae Reichb.)、茄亚族(Solaninae Dunal)##被子植物门(Angiospermae)##双子叶植物纲(Dicotyledoneae)，又称木兰纲。##菊亚纲(Asteridae)##茄目(Solanales)##茄科(Solanaceae)##茄属(Solanum)##蒙薯20号马铃薯"
"闽椒1号","http://www.baike.com/wiki/闽椒1号","http://a0.att.hudong.com/28/06/20300543549829144653064807973_s.jpg","农业##农作物##植物##种子##自然","闽椒1号属早熟辣椒杂交种。产量高，辣味弱。适宜福建省种植。","中文学名：##界：##门：##纲：##目：","闽椒1号##植物界##种子植物门##双子叶植物纲##茄目"
"蒙H8631","http://www.baike.com/wiki/蒙H8631","//www.huimg.cn/entry/images/summary_default270x233.png","生物##种子##自然","2006年生产试验平均亩产118.1kg，比对照宁莜1号增产7.6%；2007年生产试验平均亩产158.8kg，平均增产31.57%；两年平均亩产138.45 kg，平均增产19.59%。","中文学名：##别名：##界：##门：##纲：##目：##科：##属：##种：##亚种：","蒙H8631##蒙H8631莜麦##植物界##被子植物门(Angiospermae)##单子叶植物纲(Monocotyledoneae)##禾本目(Poales)##禾本科(Poaceae；Gramineae)##燕麦属(Avena)##莜麦 A. nuda##蒙H8631"
"闽牧101","http://www.baike.com/wiki/闽牧101","//www.huimg.cn/entry/images/summary_default270x233.png","种子","闽牧101 茎秆直立，株高可达3.5～4米，茎粗1.9～2.5厘米。茎实心或微髓心，圆筒形，不分枝，茎黄绿带紫红色，节间长12～15厘米；叶长1.2～1.3米，叶宽2.8～3.5厘米。","中文名：","闽牧101"
"闽椒2号","http://www.baike.com/wiki/闽椒2号","//www.huimg.cn/entry/images/summary_default270x233.png","农业##种子","闽椒2号属早中熟辣椒杂交种。产量高，青熟果青绿色，老熟果鲜红色，辣味中等。适宜福建省种植。","",""
"绵油19","http://www.baike.com/wiki/绵油19","//www.huimg.cn/entry/images/summary_default270x233.png","生物##种子##自然","绵油19是绵阳市农业科学研究所于2005年用核三系不育系绵12MA-1与恢复系绵恢05-518组配而成的核三系双低油菜杂交种。2011年通过重庆市品种审定。","中文学名：##界：##族：##门：##纲：##亚纲：##目：##科：##属：##种：##亚种：","绵油19##植物界##芸苔族(Trib. Brassiceae Hayek)##被子植物门(Angiospermae)##双子叶植物纲(Dicotyledoneae)，又称木兰纲。##五桠果亚纲(Dilleniidae)##白花菜目(Capparales) ，也有资料归属于十字花目(Brassicales)##十字花科(Brassicaceae)##芸苔属(Brassica L.)##油菜##绵油19"
"闽引2号","http://www.baike.com/wiki/闽引2号","//www.huimg.cn/entry/images/summary_default270x233.png","种子","闽牧引2号属圆叶决明牧草品种。产量高，品质较优。适宜福建省丘陵山地种植。","",""
"闽牧6号","http://www.baike.com/wiki/闽牧6号","//www.huimg.cn/entry/images/summary_default270x233.png","种子","闽牧6号属狼尾草牧草品种。适宜福建省种植，适用于饲喂草食动物，也可适量喂猪。","",""
"闽牧3号","http://www.baike.com/wiki/闽牧3号","//www.huimg.cn/entry/images/summary_default270x233.png","种子","闽牧3号 ，株高92.9厘米，茎半直立，圆形；叶互生，倒卵圆形，长25～35毫米，宽15～20毫米，托叶披针形。","",""
"闽牧引2号","http://www.baike.com/wiki/闽牧引2号","http://a3.att.hudong.com/53/61/20300000913120132041611451364_s.jpg","种子","闽牧引2号，直立型热带草本植物，株高120～150厘米。品种类别: 决明 品种名称: 闽牧引2号（闽引2号） 审定编号: 闽认草2011004 品种来源: 澳大利亚热带牧草种质资源中心,福建省农科院农业生态研究所福建省山地草业工程技术研究中心,从澳大利亚热带牧草种质资源中心（ATFGRC）引进，原品系编号为ATF3248","",""
"闽真1号","http://www.baike.com/wiki/闽真1号","//www.huimg.cn/entry/images/summary_default270x233.png","种子","闽真1号，福建农林大学生命科学学院、龙岩市新罗区火火食用菌有限公司、龙岩泰和强农业发展有限公司，用凤尾菇（凤杰1号）的遗传物质改造真姬菇9600选育而成。","",""
"闽玉糯3号","http://www.baike.com/wiki/闽玉糯3号","http://a1.att.hudong.com/23/89/20300000913120132014898537377_s.jpg","种子","闽玉糯3号是一种被子植物门，母本0523来源于自交系Cui作为轮回亲本的玉米杂交品种。","中文名：","闽玉糯3号"
"闽真2号","http://www.baike.com/wiki/闽真2号","//www.huimg.cn/entry/images/summary_default270x233.png","农业##种子","闽真2号属真姬菇品种。有效菇体数多，产量高，品质优。适宜福建省工厂化周年栽培。","",""
"闽紫5号","http://www.baike.com/wiki/闽紫5号","//www.huimg.cn/entry/images/summary_default270x233.png","种子","闽紫5号 经三明、南平、福州、龙岩等地多年多点试种，亩鲜草产量可达2650公斤以上。","中文名：","闽紫5号"
"闽葵3号","http://www.baike.com/wiki/闽葵3号","//www.huimg.cn/entry/images/summary_default270x233.png","生物##种子##自然","闽葵3号属无花粉观赏型向日葵品种。花瓣柠檬黄色，可作切花生产和庭院种植观赏。适宜福建省春、夏、秋季露地种植，冬季保护地种植。","中文学名：##界：##族：##门：##纲：##亚纲：##目：##科：##亚科：##属：##种：##亚种：","闽葵3号##植物界##向日葵族(Heliantheae Cass.)、向日葵亚族##被子植物门(Angiospermae)##双子叶植物纲(Dicotyledoneae)，又称木兰纲。##菊亚纲(Asteridae)##菊目(Asterales)##菊科(Asteraceae)##管状花亚科(Carduoideae Kitam.)##向日葵属(Helianthus)##向日葵##闽葵3号"
"闽育3号","http://www.baike.com/wiki/闽育3号","//www.huimg.cn/entry/images/summary_default270x233.png","种子","闽牧3号（闽育3号），福建省农科院农业生态研究所、福建省山地草业工程技术研究中心，60Coγ 射线辐照处理对照闽引圆叶决明种子。","",""
"闽青青贮1号","http://www.baike.com/wiki/闽青青贮1号","//www.huimg.cn/entry/images/summary_default270x233.png","种子","闽青青贮1号属青贮玉米单交种。春播出苗至采收86天左右，比对照雅玉青贮8号迟1天；生物产量较高，田间调查纹枯病中等发生。适宜福建省种植，栽培上应注意防治纹枯病，防止倒伏（折），适时收获。经审核，符合福建省农作物品种审（认）定规定，通过审定。","中文名：","闽青青贮1号"
"闽甜豌1号","http://www.baike.com/wiki/闽甜豌1号","//www.huimg.cn/entry/images/summary_default270x233.png","种子","闽甜豌1号，属中熟甜豌豆品种。产量高，口感清甜，品质优。适宜福建省冬季种植。","",""
"马来西亚10号","http://www.baike.com/wiki/马来西亚10号","//www.huimg.cn/entry/images/summary_default270x233.png","生物##种子##自然","马来西亚10号（Eksotika），（Subang6×SunriseSolo）×SunriseSolo，2001年从马来西亚引进， 该品种生长势旺，植株较矮化。","中文学名：##界：##门：##纲：##亚纲：##目：##科：##属：##种：##亚种：","马来西亚10号##植物界##被子植物门(Angiospermae)##双子叶植物纲(Dicotyledoneae)，又称木兰纲。##五桠果亚纲(Dilleniidae)##白花菜目(Capparales) ，也有资料归属于十字花目(Brassicales)##番木瓜科(Caricaceae)##番木瓜属(Carica)##番木瓜##马来西亚10号"
"闽豆06B2－1","http://www.baike.com/wiki/闽豆06B2－1","//www.huimg.cn/entry/images/summary_default270x233.png","种子","闽豆5号属中熟菜用大豆品种，春播出苗至采青78天左右，比对照毛豆2808迟4天；产量高，品质较优，感炭疽病。适宜福建省种植，栽培上注意防治炭疽病。经审核，符合福建省农作物品种审（认）定规定，通过审定。","",""
"闽豆5号","http://www.baike.com/wiki/闽豆5号","http://a4.att.hudong.com/24/93/20300000913120132014933330323_s.jpg","生物##种子##自然","闽豆5号属中熟菜用大豆品种，春播出苗至采青78天左右，比对照毛豆2808迟4天；产量高，品质较优，感炭疽病。适宜福建省种植，栽培上注意防治炭疽病。经审核，符合福建省农作物品种审（认）定规定，通过审定。","中文学名：##界：##族：##门：##纲：##亚纲：##目：##科：##亚科：##属：##种：##亚种：","闽豆5号##植物界##菜豆族、大豆亚族##被子植物门(Angiospermae)##双子叶植物纲(Dicotyledoneae)，又称木兰纲。##蔷薇亚纲(Rosidae)##豆目(Fabales)##豆科(Leguminosae)##蝶形花亚科(Papilionoideae)##大豆属(Glycine)##大豆##闽豆5号"
